quarter,stock,date,open,high,low,close,volume,percent_change_price,percent_change_volume_over_last_wk,previous_weeks_volume,next_weeks_open,next_weeks_close,percent_change_next_weeks_price,days_to_next_dividend,percent_return_next_dividend
'\'(-inf-1.1]\'',KO,3/25/2011,'\'(59.046-75.198]\'','\'(59.72-75.98]\'','\'(57.626-73.368]\'','\'(58.538-74.544]\'','\'(-inf-154090829.8]\'','\'(2.290691-4.821204]\'','\'(-inf--22.548965]\'','\'(-inf-154090829.8]\'','\'(58.997-75.156]\'','\'(59.726-76.128]\'','\'(2.290691-4.821204]\'','\'(67.2-100.8]\'',0.720638
'\'(-inf-1.1]\'',MCD,1/7/2011,'\'(75.198-91.35]\'','\'(75.98-92.24]\'','\'(73.368-89.11]\'','\'(58.538-74.544]\'','\'(-inf-154090829.8]\'','\'(-5.300848--2.770335]\'','\'(-22.548965-16.335245]\'','\'(-inf-154090829.8]\'','\'(58.997-75.156]\'','\'(59.726-76.128]\'','\'(-2.770335--0.239822]\'','\'(33.6-67.2]\'',0.820223
'\'(-inf-1.1]\'',MCD,1/14/2011,'\'(59.046-75.198]\'','\'(59.72-75.98]\'','\'(57.626-73.368]\'','\'(58.538-74.544]\'','\'(-inf-154090829.8]\'','\'(-2.770335--0.239822]\'','\'(-inf--22.548965]\'','\'(-inf-154090829.8]\'','\'(58.997-75.156]\'','\'(59.726-76.128]\'','\'(-0.239822-2.290691]\'','\'(33.6-67.2]\'',0.823656
'\'(-inf-1.1]\'',MCD,1/21/2011,'\'(59.046-75.198]\'','\'(59.72-75.98]\'','\'(73.368-89.11]\'','\'(74.544-90.55]\'','\'(-inf-154090829.8]\'','\'(-0.239822-2.290691]\'','\'(-22.548965-16.335245]\'','\'(-inf-154090829.8]\'','\'(58.997-75.156]\'','\'(59.726-76.128]\'','\'(-2.770335--0.239822]\'','\'(33.6-67.2]\'',0.813225
'\'(-inf-1.1]\'',MCD,1/28/2011,'\'(59.046-75.198]\'','\'(59.72-75.98]\'','\'(57.626-73.368]\'','\'(58.538-74.544]\'','\'(-inf-154090829.8]\'','\'(-2.770335--0.239822]\'','\'(16.335245-55.219454]\'','\'(-inf-154090829.8]\'','\'(58.997-75.156]\'','\'(59.726-76.128]\'','\'(-0.239822-2.290691]\'','\'(-inf-33.6]\'',0.832424
'\'(-inf-1.1]\'',MCD,2/4/2011,'\'(59.046-75.198]\'','\'(59.72-75.98]\'','\'(57.626-73.368]\'','\'(58.538-74.544]\'','\'(-inf-154090829.8]\'','\'(-0.239822-2.290691]\'','\'(-22.548965-16.335245]\'','\'(-inf-154090829.8]\'','\'(58.997-75.156]\'','\'(76.128-92.53]\'','\'(2.290691-4.821204]\'','\'(-inf-33.6]\'',0.823768
'\'(-inf-1.1]\'',MCD,2/11/2011,'\'(59.046-75.198]\'','\'(75.98-92.24]\'','\'(57.626-73.368]\'','\'(74.544-90.55]\'','\'(-inf-154090829.8]\'','\'(2.290691-4.821204]\'','\'(-22.548965-16.335245]\'','\'(-inf-154090829.8]\'','\'(75.156-91.315]\'','\'(76.128-92.53]\'','\'(-0.239822-2.290691]\'','\'(-inf-33.6]\'',0.801156
'\'(-inf-1.1]\'',MCD,2/18/2011,'\'(75.198-91.35]\'','\'(75.98-92.24]\'','\'(73.368-89.11]\'','\'(74.544-90.55]\'','\'(-inf-154090829.8]\'','\'(-0.239822-2.290691]\'','\'(-inf--22.548965]\'','\'(-inf-154090829.8]\'','\'(75.156-91.315]\'','\'(59.726-76.128]\'','\'(-2.770335--0.239822]\'','\'(-inf-33.6]\'',0.801261
'\'(-inf-1.1]\'',MCD,2/25/2011,'\'(75.198-91.35]\'','\'(75.98-92.24]\'','\'(73.368-89.11]\'','\'(58.538-74.544]\'','\'(-inf-154090829.8]\'','\'(-2.770335--0.239822]\'','\'(55.219454-94.103664]\'','\'(-inf-154090829.8]\'','\'(58.997-75.156]\'','\'(59.726-76.128]\'','\'(-0.239822-2.290691]\'','\'(-inf-33.6]\'',0.819452
'\'(-inf-1.1]\'',MCD,3/4/2011,'\'(59.046-75.198]\'','\'(75.98-92.24]\'','\'(73.368-89.11]\'','\'(74.544-90.55]\'','\'(-inf-154090829.8]\'','\'(-0.239822-2.290691]\'','\'(16.335245-55.219454]\'','\'(-inf-154090829.8]\'','\'(75.156-91.315]\'','\'(76.128-92.53]\'','\'(-0.239822-2.290691]\'','\'(67.2-100.8]\'',0.802315
'\'(-inf-1.1]\'',MCD,3/11/2011,'\'(75.198-91.35]\'','\'(75.98-92.24]\'','\'(73.368-89.11]\'','\'(74.544-90.55]\'','\'(-inf-154090829.8]\'','\'(-0.239822-2.290691]\'','\'(-22.548965-16.335245]\'','\'(-inf-154090829.8]\'','\'(75.156-91.315]\'','\'(59.726-76.128]\'','\'(-5.300848--2.770335]\'','\'(67.2-100.8]\'',0.794995
'\'(-inf-1.1]\'',MCD,3/18/2011,'\'(75.198-91.35]\'','\'(75.98-92.24]\'','\'(57.626-73.368]\'','\'(58.538-74.544]\'','\'(-inf-154090829.8]\'','\'(-5.300848--2.770335]\'','\'(16.335245-55.219454]\'','\'(-inf-154090829.8]\'','\'(58.997-75.156]\'','\'(59.726-76.128]\'','\'(2.290691-4.821204]\'','\'(67.2-100.8]\'',0.835731
'\'(-inf-1.1]\'',MCD,3/25/2011,'\'(59.046-75.198]\'','\'(59.72-75.98]\'','\'(73.368-89.11]\'','\'(74.544-90.55]\'','\'(-inf-154090829.8]\'','\'(2.290691-4.821204]\'','\'(-inf--22.548965]\'','\'(-inf-154090829.8]\'','\'(75.156-91.315]\'','\'(59.726-76.128]\'','\'(-0.239822-2.290691]\'','\'(33.6-67.2]\'',0.810631
'\'(-inf-1.1]\'',MMM,1/7/2011,'\'(75.198-91.35]\'','\'(75.98-92.24]\'','\'(73.368-89.11]\'','\'(74.544-90.55]\'','\'(-inf-154090829.8]\'','\'(-2.770335--0.239822]\'','\'(-22.548965-16.335245]\'','\'(-inf-154090829.8]\'','\'(75.156-91.315]\'','\'(76.128-92.53]\'','\'(2.290691-4.821204]\'','\'(33.6-67.2]\'',0.637829
'\'(-inf-1.1]\'',MMM,1/14/2011,'\'(75.198-91.35]\'','\'(75.98-92.24]\'','\'(73.368-89.11]\'','\'(74.544-90.55]\'','\'(-inf-154090829.8]\'','\'(2.290691-4.821204]\'','\'(-inf--22.548965]\'','\'(-inf-154090829.8]\'','\'(75.156-91.315]\'','\'(76.128-92.53]\'','\'(-0.239822-2.290691]\'','\'(-inf-33.6]\'',0.624291
'\'(-inf-1.1]\'',MMM,1/21/2011,'\'(75.198-91.35]\'','\'(75.98-92.24]\'','\'(73.368-89.11]\'','\'(74.544-90.55]\'','\'(-inf-154090829.8]\'','\'(-0.239822-2.290691]\'','\'(-22.548965-16.335245]\'','\'(-inf-154090829.8]\'','\'(75.156-91.315]\'','\'(76.128-92.53]\'','\'(-2.770335--0.239822]\'','\'(-inf-33.6]\'',0.61597
'\'(-inf-1.1]\'',MMM,1/28/2011,'\'(75.198-91.35]\'','\'(75.98-92.24]\'','\'(73.368-89.11]\'','\'(74.544-90.55]\'','\'(-inf-154090829.8]\'','\'(-2.770335--0.239822]\'','\'(132.987874-171.872084]\'','\'(-inf-154090829.8]\'','\'(75.156-91.315]\'','\'(76.128-92.53]\'','\'(-0.239822-2.290691]\'','\'(-inf-33.6]\'',0.629003
'\'(-inf-1.1]\'',MMM,2/4/2011,'\'(75.198-91.35]\'','\'(75.98-92.24]\'','\'(73.368-89.11]\'','\'(74.544-90.55]\'','\'(-inf-154090829.8]\'','\'(-0.239822-2.290691]\'','\'(-inf--22.548965]\'','\'(-inf-154090829.8]\'','\'(75.156-91.315]\'','\'(76.128-92.53]\'','\'(2.290691-4.821204]\'','\'(-inf-33.6]\'',0.622947
'\'(-inf-1.1]\'',MMM,2/11/2011,'\'(75.198-91.35]\'','\'(75.98-92.24]\'','\'(73.368-89.11]\'','\'(90.55-106.556]\'','\'(-inf-154090829.8]\'','\'(2.290691-4.821204]\'','\'(-22.548965-16.335245]\'','\'(-inf-154090829.8]\'','\'(91.315-107.474]\'','\'(92.53-108.932]\'','\'(-0.239822-2.290691]\'','\'(-inf-33.6]\'',0.599129
'\'(-inf-1.1]\'',MMM,2/18/2011,'\'(91.35-107.502]\'','\'(92.24-108.5]\'','\'(89.11-104.852]\'','\'(90.55-106.556]\'','\'(-inf-154090829.8]\'','\'(-0.239822-2.290691]\'','\'(-22.548965-16.335245]\'','\'(-inf-154090829.8]\'','\'(91.315-107.474]\'','\'(76.128-92.53]\'','\'(-2.770335--0.239822]\'','\'(67.2-100.8]\'',0.591652
'\'(-inf-1.1]\'',MMM,2/25/2011,'\'(91.35-107.502]\'','\'(92.24-108.5]\'','\'(89.11-104.852]\'','\'(74.544-90.55]\'','\'(-inf-154090829.8]\'','\'(-2.770335--0.239822]\'','\'(16.335245-55.219454]\'','\'(-inf-154090829.8]\'','\'(91.315-107.474]\'','\'(76.128-92.53]\'','\'(-0.239822-2.290691]\'','\'(67.2-100.8]\'',0.609418
'\'(-inf-1.1]\'',MMM,3/4/2011,'\'(91.35-107.502]\'','\'(92.24-108.5]\'','\'(89.11-104.852]\'','\'(90.55-106.556]\'','\'(-inf-154090829.8]\'','\'(-0.239822-2.290691]\'','\'(-22.548965-16.335245]\'','\'(-inf-154090829.8]\'','\'(91.315-107.474]\'','\'(76.128-92.53]\'','\'(-2.770335--0.239822]\'','\'(67.2-100.8]\'',0.596594
'\'(-inf-1.1]\'',MMM,3/11/2011,'\'(91.35-107.502]\'','\'(92.24-108.5]\'','\'(89.11-104.852]\'','\'(90.55-106.556]\'','\'(-inf-154090829.8]\'','\'(-2.770335--0.239822]\'','\'(-22.548965-16.335245]\'','\'(-inf-154090829.8]\'','\'(75.156-91.315]\'','\'(76.128-92.53]\'','\'(-2.770335--0.239822]\'','\'(67.2-100.8]\'',0.600371
'\'(-inf-1.1]\'',MMM,3/18/2011,'\'(75.198-91.35]\'','\'(75.98-92.24]\'','\'(73.368-89.11]\'','\'(74.544-90.55]\'','\'(-inf-154090829.8]\'','\'(-2.770335--0.239822]\'','\'(16.335245-55.219454]\'','\'(-inf-154090829.8]\'','\'(75.156-91.315]\'','\'(76.128-92.53]\'','\'(-0.239822-2.290691]\'','\'(33.6-67.2]\'',0.618116
'\'(-inf-1.1]\'',MMM,3/25/2011,'\'(75.198-91.35]\'','\'(92.24-108.5]\'','\'(89.11-104.852]\'','\'(90.55-106.556]\'','\'(-inf-154090829.8]\'','\'(-0.239822-2.290691]\'','\'(-inf--22.548965]\'','\'(-inf-154090829.8]\'','\'(91.315-107.474]\'','\'(92.53-108.932]\'','\'(-0.239822-2.290691]\'','\'(33.6-67.2]\'',0.596077
'\'(-inf-1.1]\'',MRK,1/7/2011,'\'(26.742-42.894]\'','\'(27.2-43.46]\'','\'(26.142-41.884]\'','\'(26.526-42.532]\'','\'(-inf-154090829.8]\'','\'(2.290691-4.821204]\'','\'(-22.548965-16.335245]\'','\'(-inf-154090829.8]\'','\'(26.679-42.838]\'','\'(26.922-43.324]\'','\'(-10.361874--7.831361]\'','\'(33.6-67.2]\'',1.0174
'\'(-inf-1.1]\'',MRK,1/14/2011,'\'(26.742-42.894]\'','\'(27.2-43.46]\'','\'(26.142-41.884]\'','\'(26.526-42.532]\'','\'(-inf-154090829.8]\'','\'(-10.361874--7.831361]\'','\'(16.335245-55.219454]\'','\'(-inf-154090829.8]\'','\'(26.679-42.838]\'','\'(26.922-43.324]\'','\'(-2.770335--0.239822]\'','\'(33.6-67.2]\'',1.11014
'\'(-inf-1.1]\'',MRK,1/21/2011,'\'(26.742-42.894]\'','\'(27.2-43.46]\'','\'(26.142-41.884]\'','\'(26.526-42.532]\'','\'(-inf-154090829.8]\'','\'(-2.770335--0.239822]\'','\'(16.335245-55.219454]\'','\'(-inf-154090829.8]\'','\'(26.679-42.838]\'','\'(26.922-43.324]\'','\'(-2.770335--0.239822]\'','\'(33.6-67.2]\'',1.12094
'\'(-inf-1.1]\'',MRK,1/28/2011,'\'(26.742-42.894]\'','\'(27.2-43.46]\'','\'(26.142-41.884]\'','\'(26.526-42.532]\'','\'(-inf-154090829.8]\'','\'(-2.770335--0.239822]\'','\'(-22.548965-16.335245]\'','\'(-inf-154090829.8]\'','\'(26.679-42.838]\'','\'(26.922-43.324]\'','\'(-2.770335--0.239822]\'','\'(33.6-67.2]\'',1.14908
'\'(-inf-1.1]\'',MRK,2/4/2011,'\'(26.742-42.894]\'','\'(27.2-43.46]\'','\'(26.142-41.884]\'','\'(26.526-42.532]\'','\'(-inf-154090829.8]\'','\'(-2.770335--0.239822]\'','\'(-22.548965-16.335245]\'','\'(-inf-154090829.8]\'','\'(26.679-42.838]\'','\'(26.922-43.324]\'','\'(-0.239822-2.290691]\'','\'(33.6-67.2]\'',1.15537
'\'(-inf-1.1]\'',MRK,2/11/2011,'\'(26.742-42.894]\'','\'(27.2-43.46]\'','\'(26.142-41.884]\'','\'(26.526-42.532]\'','\'(-inf-154090829.8]\'','\'(-0.239822-2.290691]\'','\'(-inf--22.548965]\'','\'(-inf-154090829.8]\'','\'(26.679-42.838]\'','\'(26.922-43.324]\'','\'(-2.770335--0.239822]\'','\'(-inf-33.6]\'',1.14908
'\'(-inf-1.1]\'',MRK,2/18/2011,'\'(26.742-42.894]\'','\'(27.2-43.46]\'','\'(26.142-41.884]\'','\'(26.526-42.532]\'','\'(-inf-154090829.8]\'','\'(-2.770335--0.239822]\'','\'(-22.548965-16.335245]\'','\'(-inf-154090829.8]\'','\'(26.679-42.838]\'','\'(26.922-43.324]\'','\'(-2.770335--0.239822]\'','\'(-inf-33.6]\'',1.15677
'\'(-inf-1.1]\'',MRK,2/25/2011,'\'(26.742-42.894]\'','\'(27.2-43.46]\'','\'(26.142-41.884]\'','\'(26.526-42.532]\'','\'(-inf-154090829.8]\'','\'(-2.770335--0.239822]\'','\'(-22.548965-16.335245]\'','\'(-inf-154090829.8]\'','\'(26.679-42.838]\'','\'(26.922-43.324]\'','\'(2.290691-4.821204]\'','\'(-inf-33.6]\'',1.18049
'\'(-inf-1.1]\'',MRK,3/4/2011,'\'(26.742-42.894]\'','\'(27.2-43.46]\'','\'(26.142-41.884]\'','\'(26.526-42.532]\'','\'(-inf-154090829.8]\'','\'(2.290691-4.821204]\'','\'(94.103664-132.987874]\'','\'(-inf-154090829.8]\'','\'(26.679-42.838]\'','\'(26.922-43.324]\'','\'(-2.770335--0.239822]\'','\'(-inf-33.6]\'',1.14943
'\'(-inf-1.1]\'',MRK,3/11/2011,'\'(26.742-42.894]\'','\'(27.2-43.46]\'','\'(26.142-41.884]\'','\'(26.526-42.532]\'','\'(-inf-154090829.8]\'','\'(-2.770335--0.239822]\'','\'(-inf--22.548965]\'','\'(-inf-154090829.8]\'','\'(26.679-42.838]\'','\'(26.922-43.324]\'','\'(-2.770335--0.239822]\'','\'(-inf-33.6]\'',1.16101
'\'(-inf-1.1]\'',MRK,3/18/2011,'\'(26.742-42.894]\'','\'(27.2-43.46]\'','\'(26.142-41.884]\'','\'(26.526-42.532]\'','\'(-inf-154090829.8]\'','\'(-2.770335--0.239822]\'','\'(-22.548965-16.335245]\'','\'(-inf-154090829.8]\'','\'(26.679-42.838]\'','\'(26.922-43.324]\'','\'(-0.239822-2.290691]\'','\'(67.2-100.8]\'',1.19085
'\'(-inf-1.1]\'',MRK,3/25/2011,'\'(26.742-42.894]\'','\'(27.2-43.46]\'','\'(26.142-41.884]\'','\'(26.526-42.532]\'','\'(-inf-154090829.8]\'','\'(-0.239822-2.290691]\'','\'(-inf--22.548965]\'','\'(-inf-154090829.8]\'','\'(26.679-42.838]\'','\'(26.922-43.324]\'','\'(-0.239822-2.290691]\'','\'(67.2-100.8]\'',1.16672
'\'(-inf-1.1]\'',MSFT,1/7/2011,'\'(26.742-42.894]\'','\'(27.2-43.46]\'','\'(26.142-41.884]\'','\'(26.526-42.532]\'','\'(298462808.6-442834787.4]\'','\'(-0.239822-2.290691]\'','\'(-22.548965-16.335245]\'','\'(-inf-154090829.8]\'','\'(26.679-42.838]\'','\'(26.922-43.324]\'','\'(-0.239822-2.290691]\'','\'(33.6-67.2]\'',0.559441
'\'(-inf-1.1]\'',MSFT,1/14/2011,'\'(26.742-42.894]\'','\'(27.2-43.46]\'','\'(26.142-41.884]\'','\'(26.526-42.532]\'','\'(154090829.8-298462808.6]\'','\'(-0.239822-2.290691]\'','\'(-inf--22.548965]\'','\'(298462808.6-442834787.4]\'','\'(26.679-42.838]\'','\'(26.922-43.324]\'','\'(-2.770335--0.239822]\'','\'(-inf-33.6]\'',0.565371
'\'(-inf-1.1]\'',MSFT,1/21/2011,'\'(26.742-42.894]\'','\'(27.2-43.46]\'','\'(26.142-41.884]\'','\'(26.526-42.532]\'','\'(154090829.8-298462808.6]\'','\'(-2.770335--0.239822]\'','\'(-22.548965-16.335245]\'','\'(154090829.8-298462808.6]\'','\'(26.679-42.838]\'','\'(26.922-43.324]\'','\'(-2.770335--0.239822]\'','\'(-inf-33.6]\'',0.571021
'\'(-inf-1.1]\'',MSFT,1/28/2011,'\'(26.742-42.894]\'','\'(27.2-43.46]\'','\'(26.142-41.884]\'','\'(26.526-42.532]\'','\'(442834787.4-587206766.2]\'','\'(-2.770335--0.239822]\'','\'(94.103664-132.987874]\'','\'(154090829.8-298462808.6]\'','\'(26.679-42.838]\'','\'(26.922-43.324]\'','\'(-0.239822-2.290691]\'','\'(-inf-33.6]\'',0.576577
'\'(-inf-1.1]\'',MSFT,2/4/2011,'\'(26.742-42.894]\'','\'(27.2-43.46]\'','\'(26.142-41.884]\'','\'(26.526-42.532]\'','\'(154090829.8-298462808.6]\'','\'(-0.239822-2.290691]\'','\'(-inf--22.548965]\'','\'(442834787.4-587206766.2]\'','\'(26.679-42.838]\'','\'(26.922-43.324]\'','\'(-2.770335--0.239822]\'','\'(-inf-33.6]\'',0.576161
'\'(-inf-1.1]\'',MSFT,2/11/2011,'\'(26.742-42.894]\'','\'(27.2-43.46]\'','\'(26.142-41.884]\'','\'(26.526-42.532]\'','\'(298462808.6-442834787.4]\'','\'(-2.770335--0.239822]\'','\'(-22.548965-16.335245]\'','\'(154090829.8-298462808.6]\'','\'(26.679-42.838]\'','\'(26.922-43.324]\'','\'(-2.770335--0.239822]\'','\'(-inf-33.6]\'',0.587156
'\'(-inf-1.1]\'',MSFT,2/18/2011,'\'(26.742-42.894]\'','\'(27.2-43.46]\'','\'(26.142-41.884]\'','\'(26.526-42.532]\'','\'(154090829.8-298462808.6]\'','\'(-2.770335--0.239822]\'','\'(-inf--22.548965]\'','\'(298462808.6-442834787.4]\'','\'(26.679-42.838]\'','\'(-inf-26.922]\'','\'(-2.770335--0.239822]\'','\'(67.2-100.8]\'',0.591279
'\'(-inf-1.1]\'',MSFT,2/25/2011,'\'(26.742-42.894]\'','\'(-inf-27.2]\'','\'(26.142-41.884]\'','\'(26.526-42.532]\'','\'(154090829.8-298462808.6]\'','\'(-2.770335--0.239822]\'','\'(-22.548965-16.335245]\'','\'(154090829.8-298462808.6]\'','\'(26.679-42.838]\'','\'(-inf-26.922]\'','\'(-5.300848--2.770335]\'','\'(67.2-100.8]\'',0.602637
'\'(-inf-1.1]\'',MSFT,3/4/2011,'\'(-inf-26.742]\'','\'(-inf-27.2]\'','\'(-inf-26.142]\'','\'(-inf-26.526]\'','\'(298462808.6-442834787.4]\'','\'(-5.300848--2.770335]\'','\'(16.335245-55.219454]\'','\'(154090829.8-298462808.6]\'','\'(-inf-26.679]\'','\'(-inf-26.922]\'','\'(-2.770335--0.239822]\'','\'(67.2-100.8]\'',0.61657
'\'(-inf-1.1]\'',MSFT,3/11/2011,'\'(-inf-26.742]\'','\'(-inf-27.2]\'','\'(-inf-26.142]\'','\'(-inf-26.526]\'','\'(154090829.8-298462808.6]\'','\'(-2.770335--0.239822]\'','\'(-22.548965-16.335245]\'','\'(298462808.6-442834787.4]\'','\'(-inf-26.679]\'','\'(-inf-26.922]\'','\'(-2.770335--0.239822]\'','\'(33.6-67.2]\'',0.623053
'\'(-inf-1.1]\'',MSFT,3/18/2011,'\'(-inf-26.742]\'','\'(-inf-27.2]\'','\'(-inf-26.142]\'','\'(-inf-26.526]\'','\'(298462808.6-442834787.4]\'','\'(-2.770335--0.239822]\'','\'(16.335245-55.219454]\'','\'(154090829.8-298462808.6]\'','\'(-inf-26.679]\'','\'(-inf-26.922]\'','\'(-0.239822-2.290691]\'','\'(33.6-67.2]\'',0.645161
'\'(-inf-1.1]\'',MSFT,3/25/2011,'\'(-inf-26.742]\'','\'(-inf-27.2]\'','\'(-inf-26.142]\'','\'(-inf-26.526]\'','\'(154090829.8-298462808.6]\'','\'(-0.239822-2.290691]\'','\'(-inf--22.548965]\'','\'(298462808.6-442834787.4]\'','\'(-inf-26.679]\'','\'(-inf-26.922]\'','\'(-2.770335--0.239822]\'','\'(33.6-67.2]\'',0.624512
'\'(-inf-1.1]\'',PFE,1/7/2011,'\'(-inf-26.742]\'','\'(-inf-27.2]\'','\'(-inf-26.142]\'','\'(-inf-26.526]\'','\'(298462808.6-442834787.4]\'','\'(2.290691-4.821204]\'','\'(-22.548965-16.335245]\'','\'(-inf-154090829.8]\'','\'(-inf-26.679]\'','\'(-inf-26.922]\'','\'(-0.239822-2.290691]\'','\'(-inf-33.6]\'',1.09051
'\'(-inf-1.1]\'',PFE,1/14/2011,'\'(-inf-26.742]\'','\'(-inf-27.2]\'','\'(-inf-26.142]\'','\'(-inf-26.526]\'','\'(154090829.8-298462808.6]\'','\'(-0.239822-2.290691]\'','\'(-inf--22.548965]\'','\'(298462808.6-442834787.4]\'','\'(-inf-26.679]\'','\'(-inf-26.922]\'','\'(-0.239822-2.290691]\'','\'(-inf-33.6]\'',1.09051
'\'(-inf-1.1]\'',PFE,1/21/2011,'\'(-inf-26.742]\'','\'(-inf-27.2]\'','\'(-inf-26.142]\'','\'(-inf-26.526]\'','\'(154090829.8-298462808.6]\'','\'(-0.239822-2.290691]\'','\'(-inf--22.548965]\'','\'(154090829.8-298462808.6]\'','\'(-inf-26.679]\'','\'(-inf-26.922]\'','\'(-2.770335--0.239822]\'','\'(-inf-33.6]\'',1.08932
'\'(-inf-1.1]\'',PFE,1/28/2011,'\'(-inf-26.742]\'','\'(-inf-27.2]\'','\'(-inf-26.142]\'','\'(-inf-26.526]\'','\'(154090829.8-298462808.6]\'','\'(-2.770335--0.239822]\'','\'(55.219454-94.103664]\'','\'(154090829.8-298462808.6]\'','\'(-inf-26.679]\'','\'(-inf-26.922]\'','\'(4.821204-7.351717]\'','\'(-inf-33.6]\'',1.10193
'\'(-inf-1.1]\'',PFE,2/4/2011,'\'(-inf-26.742]\'','\'(-inf-27.2]\'','\'(-inf-26.142]\'','\'(-inf-26.526]\'','\'(298462808.6-442834787.4]\'','\'(4.821204-7.351717]\'','\'(16.335245-55.219454]\'','\'(154090829.8-298462808.6]\'','\'(-inf-26.679]\'','\'(-inf-26.922]\'','\'(-2.770335--0.239822]\'','\'(67.2-100.8]\'',1.03627
'\'(-inf-1.1]\'',PFE,2/11/2011,'\'(-inf-26.742]\'','\'(-inf-27.2]\'','\'(-inf-26.142]\'','\'(-inf-26.526]\'','\'(154090829.8-298462808.6]\'','\'(-2.770335--0.239822]\'','\'(-inf--22.548965]\'','\'(298462808.6-442834787.4]\'','\'(-inf-26.679]\'','\'(-inf-26.922]\'','\'(-0.239822-2.290691]\'','\'(67.2-100.8]\'',1.06213
'\'(-inf-1.1]\'',PFE,2/18/2011,'\'(-inf-26.742]\'','\'(-inf-27.2]\'','\'(-inf-26.142]\'','\'(-inf-26.526]\'','\'(-inf-154090829.8]\'','\'(-0.239822-2.290691]\'','\'(-22.548965-16.335245]\'','\'(154090829.8-298462808.6]\'','\'(-inf-26.679]\'','\'(-inf-26.922]\'','\'(-0.239822-2.290691]\'','\'(67.2-100.8]\'',1.04221
'\'(-inf-1.1]\'',PFE,2/25/2011,'\'(-inf-26.742]\'','\'(-inf-27.2]\'','\'(-inf-26.142]\'','\'(-inf-26.526]\'','\'(154090829.8-298462808.6]\'','\'(-0.239822-2.290691]\'','\'(-22.548965-16.335245]\'','\'(-inf-154090829.8]\'','\'(-inf-26.679]\'','\'(-inf-26.922]\'','\'(2.290691-4.821204]\'','\'(67.2-100.8]\'',1.06045
'\'(-inf-1.1]\'',PFE,3/4/2011,'\'(-inf-26.742]\'','\'(-inf-27.2]\'','\'(-inf-26.142]\'','\'(-inf-26.526]\'','\'(154090829.8-298462808.6]\'','\'(2.290691-4.821204]\'','\'(16.335245-55.219454]\'','\'(154090829.8-298462808.6]\'','\'(-inf-26.679]\'','\'(-inf-26.922]\'','\'(-2.770335--0.239822]\'','\'(67.2-100.8]\'',1.01729
'\'(-inf-1.1]\'',PFE,3/11/2011,'\'(-inf-26.742]\'','\'(-inf-27.2]\'','\'(-inf-26.142]\'','\'(-inf-26.526]\'','\'(154090829.8-298462808.6]\'','\'(-2.770335--0.239822]\'','\'(-inf--22.548965]\'','\'(154090829.8-298462808.6]\'','\'(-inf-26.679]\'','\'(-inf-26.922]\'','\'(2.290691-4.821204]\'','\'(33.6-67.2]\'',1.02722
'\'(-inf-1.1]\'',PFE,3/18/2011,'\'(-inf-26.742]\'','\'(-inf-27.2]\'','\'(-inf-26.142]\'','\'(-inf-26.526]\'','\'(442834787.4-587206766.2]\'','\'(2.290691-4.821204]\'','\'(132.987874-171.872084]\'','\'(154090829.8-298462808.6]\'','\'(-inf-26.679]\'','\'(-inf-26.922]\'','\'(-0.239822-2.290691]\'','\'(33.6-67.2]\'',0.99108
'\'(-inf-1.1]\'',PFE,3/25/2011,'\'(-inf-26.742]\'','\'(-inf-27.2]\'','\'(-inf-26.142]\'','\'(-inf-26.526]\'','\'(154090829.8-298462808.6]\'','\'(-0.239822-2.290691]\'','\'(-inf--22.548965]\'','\'(442834787.4-587206766.2]\'','\'(-inf-26.679]\'','\'(-inf-26.922]\'','\'(-0.239822-2.290691]\'','\'(33.6-67.2]\'',0.982801
'\'(-inf-1.1]\'',PG,1/7/2011,'\'(59.046-75.198]\'','\'(59.72-75.98]\'','\'(57.626-73.368]\'','\'(58.538-74.544]\'','\'(-inf-154090829.8]\'','\'(-0.239822-2.290691]\'','\'(-22.548965-16.335245]\'','\'(-inf-154090829.8]\'','\'(58.997-75.156]\'','\'(59.726-76.128]\'','\'(-0.239822-2.290691]\'','\'(-inf-33.6]\'',0.744186
'\'(-inf-1.1]\'',PG,1/14/2011,'\'(59.046-75.198]\'','\'(59.72-75.98]\'','\'(57.626-73.368]\'','\'(58.538-74.544]\'','\'(-inf-154090829.8]\'','\'(-0.239822-2.290691]\'','\'(-22.548965-16.335245]\'','\'(-inf-154090829.8]\'','\'(58.997-75.156]\'','\'(59.726-76.128]\'','\'(-0.239822-2.290691]\'','\'(-inf-33.6]\'',0.732489
'\'(-inf-1.1]\'',PG,1/21/2011,'\'(59.046-75.198]\'','\'(59.72-75.98]\'','\'(57.626-73.368]\'','\'(58.538-74.544]\'','\'(-inf-154090829.8]\'','\'(-0.239822-2.290691]\'','\'(-22.548965-16.335245]\'','\'(-inf-154090829.8]\'','\'(58.997-75.156]\'','\'(59.726-76.128]\'','\'(-2.770335--0.239822]\'','\'(67.2-100.8]\'',0.804127
'\'(-inf-1.1]\'',PG,1/28/2011,'\'(59.046-75.198]\'','\'(59.72-75.98]\'','\'(57.626-73.368]\'','\'(58.538-74.544]\'','\'(-inf-154090829.8]\'','\'(-2.770335--0.239822]\'','\'(16.335245-55.219454]\'','\'(-inf-154090829.8]\'','\'(58.997-75.156]\'','\'(59.726-76.128]\'','\'(-2.770335--0.239822]\'','\'(67.2-100.8]\'',0.825545
