date,quarter,department,day,team,targeted_productivity,smv,wip,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,actual_productivity
1/22/2015,Quarter4,sweing,Thursday,'\'(2.1-3.2]\'','\'(0.654-0.727]\'','\'(18.398-23.564]\'','\'(-inf-2318.5]\'','\'(7776-10368]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.750068
1/22/2015,Quarter4,'finishing ',Thursday,'\'(4.3-5.4]\'','\'(0.654-0.727]\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(7776-10368]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(10.7-19.4]\'',0.742901
1/22/2015,Quarter4,sweing,Thursday,'\'(4.3-5.4]\'','\'(0.654-0.727]\'','\'(18.398-23.564]\'','\'(-inf-2318.5]\'','\'(10368-12960]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.700251
1/22/2015,Quarter4,sweing,Thursday,'\'(10.9-inf)\'','\'(0.654-0.727]\'','\'(13.232-18.398]\'','\'(-inf-2318.5]\'','\'(7776-10368]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.70017
1/22/2015,Quarter4,'finishing ',Thursday,'\'(3.2-4.3]\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(7776-10368]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(10.7-19.4]\'',0.670216
1/22/2015,Quarter4,'finishing ',Thursday,'\'(-inf-2.1]\'','\'(0.654-0.727]\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(12960-15552]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(19.4-28.1]\'',0.649662
1/22/2015,Quarter4,'finishing ',Thursday,'\'(-inf-2.1]\'','\'(0.654-0.727]\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(12960-15552]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(19.4-28.1]\'',0.649662
1/22/2015,Quarter4,'finishing ',Thursday,'\'(5.4-6.5]\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(2592-5184]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.626823
1/22/2015,Quarter4,sweing,Thursday,'\'(10.9-inf)\'','\'(0.581-0.654]\'','\'(13.232-18.398]\'','\'(-inf-2318.5]\'','\'(5184-7776]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(28.1-36.8]\'',0.600436
1/22/2015,Quarter4,sweing,Thursday,'\'(6.5-7.6]\'','\'(0.581-0.654]\'','\'(18.398-23.564]\'','\'(-inf-2318.5]\'','\'(7776-10368]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.600414
1/22/2015,Quarter4,sweing,Thursday,'\'(7.6-8.7]\'','\'(0.727-inf)\'','\'(39.062-44.228]\'','\'(-inf-2318.5]\'','\'(10368-12960]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.5555
1/22/2015,Quarter4,sweing,Thursday,'\'(8.7-9.8]\'','\'(0.435-0.508]\'','\'(28.73-33.896]\'','\'(-inf-2318.5]\'','\'(10368-12960]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.500548
1/22/2015,Quarter4,'finishing ',Thursday,'\'(2.1-3.2]\'','\'(0.654-0.727]\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(10368-12960]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(19.4-28.1]\'',0.460579
1/22/2015,Quarter4,'finishing ',Thursday,'\'(7.6-8.7]\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(2592-5184]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.397743
1/22/2015,Quarter4,'finishing ',Thursday,'\'(10.9-inf)\'','\'(0.581-0.654]\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(5184-7776]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.327407
1/24/2015,Quarter4,'finishing ',Saturday,'\'(4.3-5.4]\'','\'(0.654-0.727]\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(2592-5184]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(10.7-19.4]\'',0.966667
1/24/2015,Quarter4,'finishing ',Saturday,'\'(9.8-10.9]\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.937242
1/24/2015,Quarter4,'finishing ',Saturday,'\'(7.6-8.7]\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.910522
1/24/2015,Quarter4,sweing,Saturday,'\'(-inf-2.1]\'','\'(0.727-inf)\'','\'(18.398-23.564]\'','\'(-inf-2318.5]\'','\'(7776-10368]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.900648
1/24/2015,Quarter4,sweing,Saturday,'\'(3.2-4.3]\'','\'(0.727-inf)\'','\'(18.398-23.564]\'','\'(-inf-2318.5]\'','\'(7776-10368]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.900321
1/24/2015,Quarter4,'finishing ',Saturday,'\'(10.9-inf)\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.896023
1/24/2015,Quarter4,'finishing ',Saturday,'\'(2.1-3.2]\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.895455
1/24/2015,Quarter4,'finishing ',Saturday,'\'(6.5-7.6]\'','\'(0.581-0.654]\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(10.7-19.4]\'',0.870581
1/24/2015,Quarter4,'finishing ',Saturday,'\'(10.9-inf)\'','\'(0.654-0.727]\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.858586
1/24/2015,Quarter4,sweing,Saturday,'\'(-inf-2.1]\'','\'(0.654-0.727]\'','\'(18.398-23.564]\'','\'(-inf-2318.5]\'','\'(7776-10368]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.800644
1/24/2015,Quarter4,sweing,Saturday,'\'(9.8-10.9]\'','\'(0.727-inf)\'','\'(18.398-23.564]\'','\'(-inf-2318.5]\'','\'(7776-10368]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.80063
1/24/2015,Quarter4,sweing,Saturday,'\'(5.4-6.5]\'','\'(0.727-inf)\'','\'(8.066-13.232]\'','\'(-inf-2318.5]\'','\'(5184-7776]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(28.1-36.8]\'',0.800537
1/24/2015,Quarter4,sweing,Saturday,'\'(2.1-3.2]\'','\'(0.727-inf)\'','\'(18.398-23.564]\'','\'(-inf-2318.5]\'','\'(7776-10368]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.800352
1/24/2015,Quarter4,sweing,Saturday,'\'(10.9-inf)\'','\'(0.727-inf)\'','\'(13.232-18.398]\'','\'(-inf-2318.5]\'','\'(5184-7776]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(28.1-36.8]\'',0.750079
1/24/2015,Quarter4,sweing,Saturday,'\'(10.9-inf)\'','\'(0.727-inf)\'','\'(39.062-44.228]\'','\'(-inf-2318.5]\'','\'(7776-10368]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.750041
1/24/2015,Quarter4,sweing,Saturday,'\'(4.3-5.4]\'','\'(0.654-0.727]\'','\'(18.398-23.564]\'','\'(-inf-2318.5]\'','\'(10368-12960]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.700251
1/24/2015,Quarter4,'finishing ',Saturday,'\'(3.2-4.3]\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(10.7-19.4]\'',0.651515
1/24/2015,Quarter4,sweing,Saturday,'\'(6.5-7.6]\'','\'(0.581-0.654]\'','\'(18.398-23.564]\'','\'(-inf-2318.5]\'','\'(7776-10368]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.650417
1/24/2015,Quarter4,sweing,Saturday,'\'(8.7-9.8]\'','\'(0.581-0.654]\'','\'(28.73-33.896]\'','\'(-inf-2318.5]\'','\'(5184-7776]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.600125
1/24/2015,Quarter4,'finishing ',Saturday,'\'(-inf-2.1]\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.578314
1/24/2015,Quarter4,'finishing ',Saturday,'\'(-inf-2.1]\'','\'(0.654-0.727]\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.578314
1/24/2015,Quarter4,sweing,Saturday,'\'(7.6-8.7]\'','\'(0.289-0.362]\'','\'(13.232-18.398]\'','\'(-inf-2318.5]\'','\'(7776-10368]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(45.5-54.2]\'',0.34999
1/24/2015,Quarter4,'finishing ',Saturday,'\'(8.7-9.8]\'','\'(0.581-0.654]\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.261174
1/25/2015,Quarter4,'finishing ',Sunday,'\'(4.3-5.4]\'','\'(0.654-0.727]\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(2592-5184]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(10.7-19.4]\'',0.973797
1/25/2015,Quarter4,'finishing ',Sunday,'\'(-inf-2.1]\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.970076
1/25/2015,Quarter4,'finishing ',Sunday,'\'(-inf-2.1]\'','\'(0.654-0.727]\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.970076
1/25/2015,Quarter4,'finishing ',Sunday,'\'(2.1-3.2]\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.961785
1/25/2015,Quarter4,'finishing ',Sunday,'\'(9.8-10.9]\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(2592-5184]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(10.7-19.4]\'',0.955152
1/25/2015,Quarter4,'finishing ',Sunday,'\'(3.2-4.3]\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(10.7-19.4]\'',0.95202
1/25/2015,Quarter4,sweing,Sunday,'\'(3.2-4.3]\'','\'(0.727-inf)\'','\'(18.398-23.564]\'','\'(-inf-2318.5]\'','\'(7776-10368]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.900321
1/25/2015,Quarter4,sweing,Sunday,'\'(-inf-2.1]\'','\'(0.727-inf)\'','\'(18.398-23.564]\'','\'(-inf-2318.5]\'','\'(10368-12960]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.850224
1/25/2015,Quarter4,sweing,Sunday,'\'(-inf-2.1]\'','\'(0.654-0.727]\'','\'(18.398-23.564]\'','\'(-inf-2318.5]\'','\'(10368-12960]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.80091
1/25/2015,Quarter4,sweing,Sunday,'\'(2.1-3.2]\'','\'(0.727-inf)\'','\'(18.398-23.564]\'','\'(-inf-2318.5]\'','\'(7776-10368]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.800513
1/25/2015,Quarter4,sweing,Sunday,'\'(5.4-6.5]\'','\'(0.727-inf)\'','\'(8.066-13.232]\'','\'(-inf-2318.5]\'','\'(5184-7776]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(28.1-36.8]\'',0.800386
1/25/2015,Quarter4,sweing,Sunday,'\'(9.8-10.9]\'','\'(0.727-inf)\'','\'(18.398-23.564]\'','\'(-inf-2318.5]\'','\'(7776-10368]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.800021
1/25/2015,Quarter4,'finishing ',Sunday,'\'(6.5-7.6]\'','\'(0.581-0.654]\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(10.7-19.4]\'',0.749188
1/25/2015,Quarter4,sweing,Sunday,'\'(6.5-7.6]\'','\'(0.654-0.727]\'','\'(18.398-23.564]\'','\'(-inf-2318.5]\'','\'(7776-10368]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.700542
1/25/2015,Quarter4,sweing,Sunday,'\'(10.9-inf)\'','\'(0.654-0.727]\'','\'(13.232-18.398]\'','\'(-inf-2318.5]\'','\'(5184-7776]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(28.1-36.8]\'',0.700437
1/25/2015,Quarter4,sweing,Sunday,'\'(4.3-5.4]\'','\'(0.654-0.727]\'','\'(18.398-23.564]\'','\'(-inf-2318.5]\'','\'(10368-12960]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.700251
1/25/2015,Quarter4,sweing,Sunday,'\'(8.7-9.8]\'','\'(0.581-0.654]\'','\'(28.73-33.896]\'','\'(-inf-2318.5]\'','\'(10368-12960]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.650408
1/25/2015,Quarter4,'finishing ',Sunday,'\'(10.9-inf)\'','\'(0.654-0.727]\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.618182
1/25/2015,Quarter4,sweing,Sunday,'\'(10.9-inf)\'','\'(0.727-inf)\'','\'(39.062-44.228]\'','\'(-inf-2318.5]\'','\'(7776-10368]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.591142
1/25/2015,Quarter4,sweing,Sunday,'\'(7.6-8.7]\'','\'(0.435-0.508]\'','\'(13.232-18.398]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(45.5-54.2]\'',0.500062
1/25/2015,Quarter4,'finishing ',Sunday,'\'(7.6-8.7]\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.329545
1/26/2015,Quarter4,'finishing ',Monday,'\'(2.1-3.2]\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',1.059621
1/26/2015,Quarter4,'finishing ',Monday,'\'(9.8-10.9]\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(2592-5184]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(19.4-28.1]\'',0.997792
1/26/2015,Quarter4,'finishing ',Monday,'\'(3.2-4.3]\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(10.7-19.4]\'',0.963699
1/26/2015,Quarter4,'finishing ',Monday,'\'(4.3-5.4]\'','\'(0.654-0.727]\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(2592-5184]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(10.7-19.4]\'',0.959192
1/26/2015,Quarter4,'finishing ',Monday,'\'(-inf-2.1]\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.910379
1/26/2015,Quarter4,'finishing ',Monday,'\'(-inf-2.1]\'','\'(0.654-0.727]\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.910379
1/26/2015,Quarter4,sweing,Monday,'\'(3.2-4.3]\'','\'(0.727-inf)\'','\'(18.398-23.564]\'','\'(-inf-2318.5]\'','\'(7776-10368]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.850313
1/26/2015,Quarter4,sweing,Monday,'\'(5.4-6.5]\'','\'(0.727-inf)\'','\'(8.066-13.232]\'','\'(-inf-2318.5]\'','\'(5184-7776]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(28.1-36.8]\'',0.800386
1/26/2015,Quarter4,sweing,Monday,'\'(2.1-3.2]\'','\'(0.727-inf)\'','\'(18.398-23.564]\'','\'(-inf-2318.5]\'','\'(7776-10368]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.800352
1/26/2015,Quarter4,sweing,Monday,'\'(-inf-2.1]\'','\'(0.727-inf)\'','\'(18.398-23.564]\'','\'(-inf-2318.5]\'','\'(7776-10368]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.800034
1/26/2015,Quarter4,sweing,Monday,'\'(-inf-2.1]\'','\'(0.654-0.727]\'','\'(18.398-23.564]\'','\'(-inf-2318.5]\'','\'(10368-12960]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.800024
1/26/2015,Quarter4,sweing,Monday,'\'(9.8-10.9]\'','\'(0.727-inf)\'','\'(18.398-23.564]\'','\'(-inf-2318.5]\'','\'(7776-10368]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.800021
1/26/2015,Quarter4,'finishing ',Monday,'\'(10.9-inf)\'','\'(0.654-0.727]\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.769293
1/26/2015,Quarter4,sweing,Monday,'\'(4.3-5.4]\'','\'(0.727-inf)\'','\'(18.398-23.564]\'','\'(-inf-2318.5]\'','\'(7776-10368]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.750031
1/26/2015,Quarter4,sweing,Monday,'\'(8.7-9.8]\'','\'(0.654-0.727]\'','\'(28.73-33.896]\'','\'(-inf-2318.5]\'','\'(10368-12960]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.700614
1/26/2015,Quarter4,sweing,Monday,'\'(10.9-inf)\'','\'(0.654-0.727]\'','\'(13.232-18.398]\'','\'(-inf-2318.5]\'','\'(5184-7776]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(28.1-36.8]\'',0.700437
1/26/2015,Quarter4,'finishing ',Monday,'\'(6.5-7.6]\'','\'(0.581-0.654]\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.646307
1/26/2015,Quarter4,sweing,Monday,'\'(7.6-8.7]\'','\'(0.581-0.654]\'','\'(13.232-18.398]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(45.5-54.2]\'',0.600143
1/26/2015,Quarter4,sweing,Monday,'\'(10.9-inf)\'','\'(0.289-0.362]\'','\'(23.564-28.73]\'','\'(-inf-2318.5]\'','\'(7776-10368]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.350067
1/27/2015,Quarter4,sweing,Tuesday,'\'(-inf-2.1]\'','\'(0.727-inf)\'','\'(18.398-23.564]\'','\'(-inf-2318.5]\'','\'(5184-7776]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',1.00023
1/27/2015,Quarter4,sweing,Tuesday,'\'(2.1-3.2]\'','\'(0.727-inf)\'','\'(18.398-23.564]\'','\'(-inf-2318.5]\'','\'(5184-7776]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',1.00023
1/27/2015,Quarter4,'finishing ',Tuesday,'\'(9.8-10.9]\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(10.7-19.4]\'',0.979528
1/27/2015,Quarter4,'finishing ',Tuesday,'\'(3.2-4.3]\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(10.7-19.4]\'',0.940625
1/27/2015,Quarter4,'finishing ',Tuesday,'\'(4.3-5.4]\'','\'(0.435-0.508]\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(10.7-19.4]\'',0.926389
1/27/2015,Quarter4,sweing,Tuesday,'\'(9.8-10.9]\'','\'(0.727-inf)\'','\'(18.398-23.564]\'','\'(-inf-2318.5]\'','\'(5184-7776]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.90013
1/27/2015,Quarter4,'finishing ',Tuesday,'\'(2.1-3.2]\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(10.7-19.4]\'',0.861875
