school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
GP,F,'\'(17.8-18.5]\'',U,GT3,T,'\'(1.6-2]\'','\'(2.8-3.2]\'',other,services,reputation,father,'\'(-inf-1.3]\'','\'(3.7-inf)\'','\'(-inf-0.3]\'',no,yes,yes,yes,yes,yes,yes,yes,'\'(3.8-4.2]\'','\'(4.6-inf)\'','\'(4.6-inf)\'','\'(-inf-1.4]\'','\'(2.6-3]\'','\'(1.8-2.2]\'','\'(-inf-7.5]\'','\'(14.2-15.8]\'','\'(13.3-15.2]\'',14
GP,F,'\'(17.8-18.5]\'',U,LE3,T,'\'(0.8-1.2]\'','\'(0.8-1.2]\'',other,other,home,mother,'\'(1.9-2.2]\'','\'(1.9-2.2]\'','\'(-inf-0.3]\'',no,yes,yes,no,no,yes,no,no,'\'(3.8-4.2]\'','\'(3.8-4.2]\'','\'(2.6-3]\'','\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(2.6-3]\'','\'(-inf-7.5]\'','\'(9.4-11]\'','\'(9.5-11.4]\'',11
GP,M,'\'(16.4-17.1]\'',R,GT3,T,'\'(0.8-1.2]\'','\'(1.6-2]\'',at_home,at_home,home,mother,'\'(-inf-1.3]\'','\'(1.9-2.2]\'','\'(-inf-0.3]\'',no,yes,yes,yes,no,yes,no,yes,'\'(2.6-3]\'','\'(4.6-inf)\'','\'(1.8-2.2]\'','\'(1.8-2.2]\'','\'(1.8-2.2]\'','\'(-inf-1.4]\'','\'(-inf-7.5]\'','\'(14.2-15.8]\'','\'(13.3-15.2]\'',14
GP,F,'\'(16.4-17.1]\'',U,GT3,T,'\'(1.6-2]\'','\'(3.6-inf)\'',at_home,health,reputation,mother,'\'(1.9-2.2]\'','\'(1.9-2.2]\'','\'(-inf-0.3]\'',no,yes,yes,no,yes,yes,yes,yes,'\'(3.8-4.2]\'','\'(2.6-3]\'','\'(2.6-3]\'','\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(-inf-7.5]\'','\'(9.4-11]\'','\'(9.5-11.4]\'',10
GP,F,'\'(16.4-17.1]\'',U,LE3,T,'\'(1.6-2]\'','\'(1.6-2]\'',services,other,course,mother,'\'(1.9-2.2]\'','\'(1.9-2.2]\'','\'(-inf-0.3]\'',yes,yes,yes,no,yes,yes,yes,yes,'\'(3.8-4.2]\'','\'(3.8-4.2]\'','\'(3.8-4.2]\'','\'(1.8-2.2]\'','\'(2.6-3]\'','\'(4.6-inf)\'','\'(-inf-7.5]\'','\'(11-12.6]\'','\'(11.4-13.3]\'',12
GP,F,'\'(17.8-18.5]\'',R,GT3,A,'\'(2.8-3.2]\'','\'(1.6-2]\'',other,services,home,mother,'\'(1.9-2.2]\'','\'(1.9-2.2]\'','\'(-inf-0.3]\'',no,no,no,no,no,no,yes,yes,'\'(3.8-4.2]\'','\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(4.6-inf)\'','\'(67.5-inf)\'','\'(9.4-11]\'','\'(7.6-9.5]\'',9
GP,M,'\'(17.8-18.5]\'',U,GT3,T,'\'(3.6-inf)\'','\'(3.6-inf)\'',teacher,services,home,mother,'\'(1.9-2.2]\'','\'(-inf-1.3]\'','\'(-inf-0.3]\'',no,no,yes,yes,yes,yes,yes,no,'\'(2.6-3]\'','\'(1.8-2.2]\'','\'(3.8-4.2]\'','\'(-inf-1.4]\'','\'(3.8-4.2]\'','\'(2.6-3]\'','\'(15-22.5]\'','\'(7.8-9.4]\'','\'(7.6-9.5]\'',9
GP,F,'\'(17.8-18.5]\'',U,GT3,T,'\'(3.6-inf)\'','\'(3.6-inf)\'',health,health,reputation,father,'\'(-inf-1.3]\'','\'(1.9-2.2]\'','\'(0.9-1.2]\'',yes,yes,no,yes,yes,yes,yes,yes,'\'(1.8-2.2]\'','\'(3.8-4.2]\'','\'(3.8-4.2]\'','\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(3.8-4.2]\'','\'(7.5-15]\'','\'(7.8-9.4]\'','\'(7.6-9.5]\'',8
GP,M,'\'(17.8-18.5]\'',U,LE3,T,'\'(3.6-inf)\'','\'(2.8-3.2]\'',teacher,services,course,mother,'\'(1.9-2.2]\'','\'(-inf-1.3]\'','\'(-inf-0.3]\'',no,no,yes,yes,yes,yes,yes,no,'\'(3.8-4.2]\'','\'(1.8-2.2]\'','\'(2.6-3]\'','\'(-inf-1.4]\'','\'(1.8-2.2]\'','\'(-inf-1.4]\'','\'(7.5-15]\'','\'(9.4-11]\'','\'(9.5-11.4]\'',10
GP,M,'\'(16.4-17.1]\'',U,LE3,A,'\'(3.6-inf)\'','\'(0.8-1.2]\'',services,other,home,mother,'\'(1.9-2.2]\'','\'(-inf-1.3]\'','\'(-inf-0.3]\'',no,no,yes,yes,yes,yes,yes,yes,'\'(3.8-4.2]\'','\'(4.6-inf)\'','\'(3.8-4.2]\'','\'(1.8-2.2]\'','\'(3.8-4.2]\'','\'(4.6-inf)\'','\'(22.5-30]\'','\'(7.8-9.4]\'','\'(7.6-9.5]\'',8
GP,M,'\'(16.4-17.1]\'',U,LE3,A,'\'(2.8-3.2]\'','\'(1.6-2]\'',teacher,services,home,mother,'\'(-inf-1.3]\'','\'(-inf-1.3]\'','\'(0.9-1.2]\'',no,no,no,no,yes,yes,yes,no,'\'(3.8-4.2]\'','\'(3.8-4.2]\'','\'(3.8-4.2]\'','\'(2.6-3]\'','\'(3.8-4.2]\'','\'(2.6-3]\'','\'(15-22.5]\'','\'(9.4-11]\'','\'(7.6-9.5]\'',10
GP,F,'\'(17.8-18.5]\'',R,LE3,T,'\'(0.8-1.2]\'','\'(0.8-1.2]\'',at_home,other,reputation,mother,'\'(1.9-2.2]\'','\'(3.7-inf)\'','\'(-inf-0.3]\'',no,yes,yes,yes,yes,yes,no,no,'\'(4.6-inf)\'','\'(1.8-2.2]\'','\'(1.8-2.2]\'','\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(2.6-3]\'','\'(-inf-7.5]\'','\'(11-12.6]\'','\'(11.4-13.3]\'',12
GP,F,'\'(17.8-18.5]\'',U,GT3,T,'\'(0.8-1.2]\'','\'(0.8-1.2]\'',other,other,home,mother,'\'(1.9-2.2]\'','\'(1.9-2.2]\'','\'(-inf-0.3]\'',yes,no,no,yes,yes,yes,yes,no,'\'(4.6-inf)\'','\'(3.8-4.2]\'','\'(3.8-4.2]\'','\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(3.8-4.2]\'','\'(-inf-7.5]\'','\'(7.8-9.4]\'','\'(7.6-9.5]\'',10
GP,F,'\'(16.4-17.1]\'',U,GT3,T,'\'(1.6-2]\'','\'(1.6-2]\'',other,other,course,mother,'\'(-inf-1.3]\'','\'(1.9-2.2]\'','\'(-inf-0.3]\'',no,yes,no,no,no,yes,yes,no,'\'(4.6-inf)\'','\'(3.8-4.2]\'','\'(4.6-inf)\'','\'(-inf-1.4]\'','\'(1.8-2.2]\'','\'(4.6-inf)\'','\'(-inf-7.5]\'','\'(9.4-11]\'','\'(7.6-9.5]\'',11
GP,M,'\'(16.4-17.1]\'',U,GT3,T,'\'(0.8-1.2]\'','\'(0.8-1.2]\'',other,other,reputation,father,'\'(-inf-1.3]\'','\'(1.9-2.2]\'','\'(-inf-0.3]\'',no,no,yes,no,no,yes,yes,no,'\'(3.8-4.2]\'','\'(2.6-3]\'','\'(2.6-3]\'','\'(-inf-1.4]\'','\'(1.8-2.2]\'','\'(3.8-4.2]\'','\'(-inf-7.5]\'','\'(11-12.6]\'','\'(9.5-11.4]\'',11
GP,F,'\'(17.8-18.5]\'',U,GT3,T,'\'(1.6-2]\'','\'(1.6-2]\'',at_home,at_home,other,mother,'\'(-inf-1.3]\'','\'(2.8-3.1]\'','\'(-inf-0.3]\'',no,yes,yes,no,yes,yes,yes,no,'\'(3.8-4.2]\'','\'(2.6-3]\'','\'(2.6-3]\'','\'(-inf-1.4]\'','\'(1.8-2.2]\'','\'(1.8-2.2]\'','\'(-inf-7.5]\'','\'(17.4-inf)\'','\'(17.1-inf)\'',19
GP,F,'\'(16.4-17.1]\'',U,GT3,T,'\'(0.8-1.2]\'','\'(0.8-1.2]\'',services,teacher,reputation,mother,'\'(-inf-1.3]\'','\'(2.8-3.1]\'','\'(-inf-0.3]\'',no,yes,yes,no,yes,yes,yes,no,'\'(3.8-4.2]\'','\'(2.6-3]\'','\'(2.6-3]\'','\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(2.6-3]\'','\'(-inf-7.5]\'','\'(12.6-14.2]\'','\'(11.4-13.3]\'',12
GP,M,'\'(17.8-18.5]\'',U,GT3,T,'\'(1.6-2]\'','\'(0.8-1.2]\'',services,services,reputation,mother,'\'(-inf-1.3]\'','\'(2.8-3.1]\'','\'(-inf-0.3]\'',no,no,yes,yes,yes,yes,yes,no,'\'(3.8-4.2]\'','\'(1.8-2.2]\'','\'(3.8-4.2]\'','\'(-inf-1.4]\'','\'(2.6-3]\'','\'(1.8-2.2]\'','\'(-inf-7.5]\'','\'(14.2-15.8]\'','\'(13.3-15.2]\'',14
GP,M,'\'(17.8-18.5]\'',U,LE3,A,'\'(3.6-inf)\'','\'(3.6-inf)\'',teacher,teacher,reputation,mother,'\'(-inf-1.3]\'','\'(1.9-2.2]\'','\'(-inf-0.3]\'',no,yes,yes,yes,yes,yes,yes,no,'\'(4.6-inf)\'','\'(3.8-4.2]\'','\'(2.6-3]\'','\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(1.8-2.2]\'','\'(7.5-15]\'','\'(14.2-15.8]\'','\'(11.4-13.3]\'',15
GP,M,'\'(17.8-18.5]\'',U,GT3,T,'\'(3.6-inf)\'','\'(1.6-2]\'',teacher,other,home,mother,'\'(-inf-1.3]\'','\'(1.9-2.2]\'','\'(-inf-0.3]\'',no,yes,yes,yes,yes,yes,yes,yes,'\'(3.8-4.2]\'','\'(2.6-3]\'','\'(1.8-2.2]\'','\'(-inf-1.4]\'','\'(3.8-4.2]\'','\'(4.6-inf)\'','\'(7.5-15]\'','\'(11-12.6]\'','\'(9.5-11.4]\'',11
GP,F,'\'(16.4-17.1]\'',U,GT3,T,'\'(3.6-inf)\'','\'(2.8-3.2]\'',health,services,reputation,mother,'\'(-inf-1.3]\'','\'(2.8-3.1]\'','\'(-inf-0.3]\'',no,yes,yes,no,yes,yes,yes,no,'\'(3.8-4.2]\'','\'(1.8-2.2]\'','\'(1.8-2.2]\'','\'(-inf-1.4]\'','\'(1.8-2.2]\'','\'(2.6-3]\'','\'(-inf-7.5]\'','\'(14.2-15.8]\'','\'(13.3-15.2]\'',15
GP,F,'\'(17.8-18.5]\'',U,LE3,T,'\'(1.6-2]\'','\'(0.8-1.2]\'',services,at_home,reputation,mother,'\'(-inf-1.3]\'','\'(1.9-2.2]\'','\'(0.9-1.2]\'',no,no,no,no,yes,yes,yes,yes,'\'(4.6-inf)\'','\'(3.8-4.2]\'','\'(2.6-3]\'','\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(4.6-inf)\'','\'(7.5-15]\'','\'(11-12.6]\'','\'(11.4-13.3]\'',13
GP,F,'\'(16.4-17.1]\'',R,LE3,T,'\'(2.8-3.2]\'','\'(0.8-1.2]\'',services,other,reputation,mother,'\'(1.9-2.2]\'','\'(3.7-inf)\'','\'(-inf-0.3]\'',no,yes,yes,no,yes,yes,no,no,'\'(2.6-3]\'','\'(-inf-1.4]\'','\'(1.8-2.2]\'','\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(2.6-3]\'','\'(-inf-7.5]\'','\'(17.4-inf)\'','\'(17.1-inf)\'',18
GP,M,'\'(17.8-18.5]\'',R,LE3,T,'\'(2.8-3.2]\'','\'(1.6-2]\'',services,other,reputation,mother,'\'(1.9-2.2]\'','\'(2.8-3.1]\'','\'(-inf-0.3]\'',no,yes,yes,yes,yes,yes,yes,no,'\'(4.6-inf)\'','\'(3.8-4.2]\'','\'(1.8-2.2]\'','\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(3.8-4.2]\'','\'(7.5-15]\'','\'(12.6-14.2]\'','\'(11.4-13.3]\'',14
GP,M,'\'(16.4-17.1]\'',U,GT3,T,'\'(2.8-3.2]\'','\'(2.8-3.2]\'',health,other,home,mother,'\'(-inf-1.3]\'','\'(-inf-1.3]\'','\'(-inf-0.3]\'',no,yes,yes,no,yes,yes,yes,no,'\'(3.8-4.2]\'','\'(3.8-4.2]\'','\'(2.6-3]\'','\'(-inf-1.4]\'','\'(2.6-3]\'','\'(4.6-inf)\'','\'(-inf-7.5]\'','\'(12.6-14.2]\'','\'(11.4-13.3]\'',11
GP,F,'\'(18.5-19.2]\'',U,GT3,T,'\'(3.6-inf)\'','\'(3.6-inf)\'',health,other,reputation,other,'\'(1.9-2.2]\'','\'(1.9-2.2]\'','\'(-inf-0.3]\'',no,yes,yes,yes,yes,yes,yes,no,'\'(1.8-2.2]\'','\'(2.6-3]\'','\'(3.8-4.2]\'','\'(1.8-2.2]\'','\'(2.6-3]\'','\'(1.8-2.2]\'','\'(-inf-7.5]\'','\'(9.4-11]\'','\'(7.6-9.5]\'',0
GP,F,'\'(17.8-18.5]\'',U,LE3,T,'\'(3.6-inf)\'','\'(2.8-3.2]\'',other,other,home,other,'\'(1.9-2.2]\'','\'(1.9-2.2]\'','\'(-inf-0.3]\'',no,yes,yes,no,yes,yes,yes,yes,'\'(3.8-4.2]\'','\'(3.8-4.2]\'','\'(4.6-inf)\'','\'(-inf-1.4]\'','\'(1.8-2.2]\'','\'(1.8-2.2]\'','\'(7.5-15]\'','\'(9.4-11]\'','\'(7.6-9.5]\'',8
GP,F,'\'(17.8-18.5]\'',U,GT3,T,'\'(3.6-inf)\'','\'(2.8-3.2]\'',other,other,reputation,father,'\'(-inf-1.3]\'','\'(3.7-inf)\'','\'(-inf-0.3]\'',no,yes,yes,no,yes,yes,yes,no,'\'(3.8-4.2]\'','\'(2.6-3]\'','\'(2.6-3]\'','\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(2.6-3]\'','\'(-inf-7.5]\'','\'(12.6-14.2]\'','\'(11.4-13.3]\'',14
GP,M,'\'(17.8-18.5]\'',U,LE3,T,'\'(3.6-inf)\'','\'(3.6-inf)\'',teacher,teacher,home,mother,'\'(-inf-1.3]\'','\'(-inf-1.3]\'','\'(-inf-0.3]\'',no,yes,yes,no,yes,yes,yes,yes,'\'(-inf-1.4]\'','\'(3.8-4.2]\'','\'(1.8-2.2]\'','\'(1.8-2.2]\'','\'(1.8-2.2]\'','\'(-inf-1.4]\'','\'(-inf-7.5]\'','\'(15.8-17.4]\'','\'(13.3-15.2]\'',16
GP,F,'\'(17.8-18.5]\'',U,LE3,A,'\'(3.6-inf)\'','\'(3.6-inf)\'',health,other,home,mother,'\'(-inf-1.3]\'','\'(1.9-2.2]\'','\'(-inf-0.3]\'',no,yes,no,no,yes,yes,yes,yes,'\'(3.8-4.2]\'','\'(1.8-2.2]\'','\'(3.8-4.2]\'','\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(3.8-4.2]\'','\'(7.5-15]\'','\'(11-12.6]\'','\'(9.5-11.4]\'',11
GP,M,'\'(16.4-17.1]\'',U,LE3,T,'\'(3.6-inf)\'','\'(3.6-inf)\'',other,teacher,home,father,'\'(1.9-2.2]\'','\'(-inf-1.3]\'','\'(-inf-0.3]\'',no,no,yes,no,yes,yes,yes,no,'\'(3.8-4.2]\'','\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(1.8-2.2]\'','\'(1.8-2.2]\'','\'(4.6-inf)\'','\'(-inf-7.5]\'','\'(9.4-11]\'','\'(9.5-11.4]\'',10
GP,F,'\'(16.4-17.1]\'',U,GT3,T,'\'(3.6-inf)\'','\'(1.6-2]\'',other,other,reputation,mother,'\'(1.9-2.2]\'','\'(2.8-3.1]\'','\'(-inf-0.3]\'',no,yes,yes,no,yes,yes,yes,no,'\'(3.8-4.2]\'','\'(2.6-3]\'','\'(2.6-3]\'','\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(2.6-3]\'','\'(-inf-7.5]\'','\'(14.2-15.8]\'','\'(11.4-13.3]\'',14
GP,F,'\'(16.4-17.1]\'',U,GT3,T,'\'(2.8-3.2]\'','\'(1.6-2]\'',health,health,reputation,father,'\'(-inf-1.3]\'','\'(3.7-inf)\'','\'(-inf-0.3]\'',no,yes,yes,yes,no,yes,yes,no,'\'(4.6-inf)\'','\'(1.8-2.2]\'','\'(1.8-2.2]\'','\'(-inf-1.4]\'','\'(1.8-2.2]\'','\'(4.6-inf)\'','\'(-inf-7.5]\'','\'(15.8-17.4]\'','\'(15.2-17.1]\'',18
GP,M,'\'(18.5-19.2]\'',U,GT3,T,'\'(2.8-3.2]\'','\'(2.8-3.2]\'',other,other,home,other,'\'(-inf-1.3]\'','\'(1.9-2.2]\'','\'(0.9-1.2]\'',no,yes,no,yes,yes,yes,yes,yes,'\'(3.8-4.2]\'','\'(3.8-4.2]\'','\'(3.8-4.2]\'','\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(2.6-3]\'','\'(15-22.5]\'','\'(14.2-15.8]\'','\'(13.3-15.2]\'',13
GP,F,'\'(17.8-18.5]\'',U,GT3,T,'\'(1.6-2]\'','\'(3.6-inf)\'',services,at_home,reputation,other,'\'(-inf-1.3]\'','\'(1.9-2.2]\'','\'(0.9-1.2]\'',no,yes,yes,yes,yes,yes,yes,no,'\'(3.8-4.2]\'','\'(3.8-4.2]\'','\'(2.6-3]\'','\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(2.6-3]\'','\'(7.5-15]\'','\'(12.6-14.2]\'','\'(11.4-13.3]\'',12
GP,M,'\'(19.9-20.6]\'',U,GT3,A,'\'(2.8-3.2]\'','\'(1.6-2]\'',services,other,course,other,'\'(-inf-1.3]\'','\'(-inf-1.3]\'','\'(-inf-0.3]\'',no,no,no,yes,yes,yes,no,no,'\'(4.6-inf)\'','\'(4.6-inf)\'','\'(2.6-3]\'','\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(4.6-inf)\'','\'(-inf-7.5]\'','\'(15.8-17.4]\'','\'(17.1-inf)\'',18
GP,M,'\'(18.5-19.2]\'',U,GT3,T,'\'(3.6-inf)\'','\'(3.6-inf)\'',teacher,services,reputation,other,'\'(1.9-2.2]\'','\'(-inf-1.3]\'','\'(0.9-1.2]\'',no,yes,yes,no,yes,yes,yes,yes,'\'(3.8-4.2]\'','\'(2.6-3]\'','\'(3.8-4.2]\'','\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(3.8-4.2]\'','\'(37.5-45]\'','\'(7.8-9.4]\'','\'(7.6-9.5]\'',8
GP,M,'\'(18.5-19.2]\'',R,GT3,T,'\'(2.8-3.2]\'','\'(2.8-3.2]\'',other,services,reputation,father,'\'(-inf-1.3]\'','\'(1.9-2.2]\'','\'(0.9-1.2]\'',no,no,no,yes,yes,yes,no,yes,'\'(3.8-4.2]\'','\'(4.6-inf)\'','\'(2.6-3]\'','\'(-inf-1.4]\'','\'(1.8-2.2]\'','\'(4.6-inf)\'','\'(-inf-7.5]\'','\'(14.2-15.8]\'','\'(11.4-13.3]\'',12
GP,F,'\'(18.5-19.2]\'',U,LE3,T,'\'(0.8-1.2]\'','\'(0.8-1.2]\'',at_home,other,reputation,other,'\'(-inf-1.3]\'','\'(1.9-2.2]\'','\'(0.9-1.2]\'',yes,yes,no,yes,no,yes,yes,no,'\'(3.8-4.2]\'','\'(3.8-4.2]\'','\'(2.6-3]\'','\'(-inf-1.4]\'','\'(2.6-3]\'','\'(2.6-3]\'','\'(15-22.5]\'','\'(11-12.6]\'','\'(9.5-11.4]\'',10
GP,F,'\'(18.5-19.2]\'',U,LE3,T,'\'(0.8-1.2]\'','\'(1.6-2]\'',services,services,home,other,'\'(-inf-1.3]\'','\'(1.9-2.2]\'','\'(0.9-1.2]\'',no,no,no,yes,no,yes,no,yes,'\'(3.8-4.2]\'','\'(1.8-2.2]\'','\'(3.8-4.2]\'','\'(1.8-2.2]\'','\'(1.8-2.2]\'','\'(2.6-3]\'','\'(-inf-7.5]\'','\'(7.8-9.4]\'','\'(7.6-9.5]\'',0
GP,F,'\'(18.5-19.2]\'',U,GT3,T,'\'(1.6-2]\'','\'(0.8-1.2]\'',at_home,other,other,other,'\'(2.8-3.1]\'','\'(1.9-2.2]\'','\'(-inf-0.3]\'',no,yes,no,no,yes,no,yes,yes,'\'(2.6-3]\'','\'(3.8-4.2]\'','\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(1.8-2.2]\'','\'(15-22.5]\'','\'(12.6-14.2]\'','\'(11.4-13.3]\'',13
GP,M,'\'(18.5-19.2]\'',U,GT3,T,'\'(0.8-1.2]\'','\'(1.6-2]\'',other,services,course,other,'\'(-inf-1.3]\'','\'(1.9-2.2]\'','\'(0.9-1.2]\'',no,no,no,no,no,yes,yes,no,'\'(3.8-4.2]\'','\'(4.6-inf)\'','\'(1.8-2.2]\'','\'(1.8-2.2]\'','\'(1.8-2.2]\'','\'(3.8-4.2]\'','\'(-inf-7.5]\'','\'(12.6-14.2]\'','\'(9.5-11.4]\'',11
GP,F,'\'(18.5-19.2]\'',U,LE3,T,'\'(2.8-3.2]\'','\'(1.6-2]\'',services,other,reputation,other,'\'(1.9-2.2]\'','\'(1.9-2.2]\'','\'(0.9-1.2]\'',no,yes,yes,no,no,yes,yes,yes,'\'(3.8-4.2]\'','\'(1.8-2.2]\'','\'(1.8-2.2]\'','\'(-inf-1.4]\'','\'(1.8-2.2]\'','\'(-inf-1.4]\'','\'(15-22.5]\'','\'(12.6-14.2]\'','\'(9.5-11.4]\'',11
GP,F,'\'(18.5-19.2]\'',U,GT3,T,'\'(0.8-1.2]\'','\'(0.8-1.2]\'',at_home,health,home,other,'\'(-inf-1.3]\'','\'(2.8-3.1]\'','\'(1.8-2.1]\'',no,no,no,no,no,yes,yes,yes,'\'(3.8-4.2]\'','\'(-inf-1.4]\'','\'(1.8-2.2]\'','\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(2.6-3]\'','\'(7.5-15]\'','\'(14.2-15.8]\'','\'(11.4-13.3]\'',13
GP,F,'\'(18.5-19.2]\'',R,GT3,T,'\'(1.6-2]\'','\'(2.8-3.2]\'',other,other,reputation,other,'\'(-inf-1.3]\'','\'(2.8-3.1]\'','\'(0.9-1.2]\'',no,no,no,no,yes,yes,yes,yes,'\'(3.8-4.2]\'','\'(-inf-1.4]\'','\'(1.8-2.2]\'','\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(2.6-3]\'','\'(37.5-45]\'','\'(12.6-14.2]\'','\'(9.5-11.4]\'',11
GP,F,'\'(17.8-18.5]\'',U,GT3,T,'\'(1.6-2]\'','\'(0.8-1.2]\'',services,other,course,mother,'\'(1.9-2.2]\'','\'(1.9-2.2]\'','\'(-inf-0.3]\'',no,yes,yes,yes,yes,yes,yes,no,'\'(4.6-inf)\'','\'(2.6-3]\'','\'(2.6-3]\'','\'(-inf-1.4]\'','\'(1.8-2.2]\'','\'(-inf-1.4]\'','\'(-inf-7.5]\'','\'(7.8-9.4]\'','\'(7.6-9.5]\'',0
GP,F,'\'(17.8-18.5]\'',U,GT3,T,'\'(3.6-inf)\'','\'(2.8-3.2]\'',other,other,course,mother,'\'(-inf-1.3]\'','\'(2.8-3.1]\'','\'(-inf-0.3]\'',no,yes,yes,yes,yes,yes,yes,yes,'\'(3.8-4.2]\'','\'(2.6-3]\'','\'(3.8-4.2]\'','\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(4.6-inf)\'','\'(7.5-15]\'','\'(7.8-9.4]\'','\'(9.5-11.4]\'',9
GP,F,'\'(16.4-17.1]\'',R,GT3,T,'\'(2.8-3.2]\'','\'(3.6-inf)\'',at_home,services,course,father,'\'(-inf-1.3]\'','\'(2.8-3.1]\'','\'(-inf-0.3]\'',no,yes,yes,yes,no,yes,yes,no,'\'(3.8-4.2]\'','\'(2.6-3]\'','\'(3.8-4.2]\'','\'(1.8-2.2]\'','\'(4.6-inf)\'','\'(4.6-inf)\'','\'(-inf-7.5]\'','\'(9.4-11]\'','\'(9.5-11.4]\'',10
GP,F,'\'(17.8-18.5]\'',U,GT3,T,'\'(3.6-inf)\'','\'(3.6-inf)\'',teacher,other,course,mother,'\'(-inf-1.3]\'','\'(1.9-2.2]\'','\'(-inf-0.3]\'',no,yes,yes,no,yes,yes,yes,no,'\'(3.8-4.2]\'','\'(3.8-4.2]\'','\'(3.8-4.2]\'','\'(2.6-3]\'','\'(2.6-3]\'','\'(4.6-inf)\'','\'(-inf-7.5]\'','\'(9.4-11]\'','\'(9.5-11.4]\'',11
GP,F,'\'(16.4-17.1]\'',U,GT3,A,'\'(3.6-inf)\'','\'(2.8-3.2]\'',services,services,course,mother,'\'(-inf-1.3]\'','\'(1.9-2.2]\'','\'(-inf-0.3]\'',no,yes,yes,no,yes,yes,yes,yes,'\'(4.6-inf)\'','\'(1.8-2.2]\'','\'(1.8-2.2]\'','\'(-inf-1.4]\'','\'(1.8-2.2]\'','\'(4.6-inf)\'','\'(22.5-30]\'','\'(12.6-14.2]\'','\'(11.4-13.3]\'',13
GP,F,'\'(16.4-17.1]\'',U,GT3,T,'\'(1.6-2]\'','\'(1.6-2]\'',other,other,course,mother,'\'(-inf-1.3]\'','\'(1.9-2.2]\'','\'(-inf-0.3]\'',no,yes,no,no,yes,yes,no,yes,'\'(3.8-4.2]\'','\'(1.8-2.2]\'','\'(1.8-2.2]\'','\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(2.6-3]\'','\'(7.5-15]\'','\'(9.4-11]\'','\'(7.6-9.5]\'',9
GP,F,'\'(16.4-17.1]\'',R,LE3,T,'\'(1.6-2]\'','\'(1.6-2]\'',services,services,course,mother,'\'(-inf-1.3]\'','\'(2.8-3.1]\'','\'(-inf-0.3]\'',no,yes,yes,yes,yes,yes,yes,no,'\'(2.6-3]\'','\'(2.6-3]\'','\'(1.8-2.2]\'','\'(1.8-2.2]\'','\'(1.8-2.2]\'','\'(2.6-3]\'','\'(-inf-7.5]\'','\'(9.4-11]\'','\'(9.5-11.4]\'',11
GP,F,'\'(16.4-17.1]\'',U,GT3,T,'\'(2.8-3.2]\'','\'(0.8-1.2]\'',services,services,course,father,'\'(-inf-1.3]\'','\'(2.8-3.1]\'','\'(-inf-0.3]\'',no,yes,no,no,no,yes,yes,no,'\'(2.6-3]\'','\'(3.8-4.2]\'','\'(2.6-3]\'','\'(1.8-2.2]\'','\'(2.6-3]\'','\'(4.6-inf)\'','\'(-inf-7.5]\'','\'(11-12.6]\'','\'(13.3-15.2]\'',15
GP,F,'\'(16.4-17.1]\'',U,LE3,T,'\'(-inf-0.4]\'','\'(1.6-2]\'',at_home,at_home,home,father,'\'(1.9-2.2]\'','\'(2.8-3.1]\'','\'(-inf-0.3]\'',no,no,no,no,yes,yes,yes,no,'\'(2.6-3]\'','\'(2.6-3]\'','\'(2.6-3]\'','\'(1.8-2.2]\'','\'(2.6-3]\'','\'(1.8-2.2]\'','\'(-inf-7.5]\'','\'(15.8-17.4]\'','\'(13.3-15.2]\'',15
